PAID_WAGE_PER_YEAR_Binned	CASE_STATUS	EMPLOYER_NAME	EDUCATION_LEVEL_REQUIRED	COLLEGE_MAJOR_REQUIRED	EXPERIENCE_REQUIRED_NUM_MONTHS	COUNTRY_OF_CITIZENSHIP	WORK_STATE	PREVAILING_WAGE_PER_YEAR	PAID_WAGE_PER_YEAR	JOB_TITLE_SUBGROUP
12	2	841	0	science in electrical engineering	0.0	INDIA	ARIZONA	75462.0	75462.0	0
12	0	744	0	computer science	0.0	INDIA	ARIZONA	75462.0	75462.0	0
12	0	860	0	science	0.0	INDIA	ARIZONA	75462.0	75462.0	0
12	0	27	0	engineering, science, technology	0.0	INDIA	ARIZONA	75462.0	75462.0	0
19	1	649	0	information systems	24.0	INDIA	NEW JERSEY	75442.0	110095.0	0
18	1	123	0	comp sc/ eng/ math/ tech/ bus adm or equiv	12.0	INDIA	NEW JERSEY	75442.0	110000.0	0
17	0	1893	1	computer science, or a related technical field	36.0	INDIA	NEW JERSEY	75442.0	104000.0	0
17	0	35	0	computer science, engineering, or related technical field	0.0	CHINA	NEW JERSEY	75442.0	103000.0	0
16	1	123	0	comp sc/eng/math/tech/ busadm or equiv	12.0	INDIA	NEW JERSEY	75442.0	100000.0	0
15	1	774	0	comptuter science	24.0	INDIA	NEW JERSEY	75442.0	90459.0	0
13	0	332	0	engineering	24.0	SOUTH KOREA	NEW JERSEY	75442.0	82000.0	0
12	0	380	0	computer science/engineering, mis/is, technology or related fields	0.0	INDIA	NEW JERSEY	75442.0	76000.0	0
12	1	181	0	computers	6.0	UNITED STATES OF AMERICA	NEW JERSEY	75442.0	76000.0	0
12	1	380	0	computer science, engineering, mis/is/it, tech, or related fields	0.0	INDIA	NEW JERSEY	75442.0	76000.0	0
12	0	181	0	computers	6.0	UNITED STATES OF AMERICA	NEW JERSEY	75442.0	76000.0	0
12	1	123	0	computer sci, math, engineering, technology, bus adm or equiv	12.0	INDIA	NEW JERSEY	75442.0	75500.0	0
12	0	123	0	comp sc/eng/math/tech/busadm or equiv	12.0	INDIA	NEW JERSEY	75442.0	75500.0	0
12	0	1245	0	computer science	0.0	INDIA	NEW JERSEY	75442.0	75500.0	0
12	0	123	0	comp sci/ eng/ math/ tech/ bus admin or related field	12.0	INDIA	NEW JERSEY	75442.0	75500.0	0
12	0	129	0	science	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	934	0	computer science/engg/math/mba	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	430	0	engg/sciences/comp. sci/bus/mgmt	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	934	0	comp sci/ math/engg/ mba	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	2	206	0	computer science	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	2	206	0	computer science	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	2	206	0	computer science	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	1917	0	management information systems	0.0	BANGLADESH	NEW JERSEY	75442.0	75442.0	0
12	3	430	0	engg/sci/comp sci/bus/mgmt	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	505	0	comp sci, cis, mis, math, or related	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	206	0	computer science	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	206	0	computer science	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	1	1883	1	cs or electrical engg or related field of engg or technology	36.0	CHINA	NEW JERSEY	75442.0	75442.0	0
12	1	88	1	computer science or related	24.0	PAKISTAN	NEW JERSEY	75442.0	75442.0	0
12	1	129	0	science, technology, engineering	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	1	129	0	science, technology, engineering	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	1	129	0	science, technology, engineering	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	1	129	0	science, technology, engineering	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	1	129	0	science, technology, engineering	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	1	129	0	science, technology, engineering	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	1	1374	0	electrical engineering	0.0	BELARUS	NEW JERSEY	75442.0	75442.0	0
12	1	523	0	computer science, engineering, cis or mis	0.0	SAUDI ARABIA	NEW JERSEY	75442.0	75442.0	0
12	1	2820	1	information science and engineering	36.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	1	133	0	computers, engineering, math or related	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	2	133	0	computers, engineering, math or related	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	1	133	0	computers, engineering, math or related	0.0	NEPAL	NEW JERSEY	75442.0	75442.0	0
12	2	133	0	computers, engineering, math or related	0.0	NEPAL	NEW JERSEY	75442.0	75442.0	0
12	1	1641	1	computer science or computer engineering	24.0	PAKISTAN	NEW JERSEY	75442.0	75442.0	0
12	1	2005	0	computer science or computer engineering	12.0	TAIWAN	NEW JERSEY	75442.0	75442.0	0
12	1	133	0	computers, engineering, math or related	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	1	133	0	computers, engineering, math or related	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	1	133	0	computers, engineering, math or related	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	1	133	0	computers, engineering, math or related	0.0	NEPAL	NEW JERSEY	75442.0	75442.0	0
12	1	221	0	computer science or engineering or related	24.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	1	221	0	computer science or engineering or  related	6.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	1	221	0	computer science or engineering or  related	24.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	1	129	0	science, technology, engineering	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	1	129	0	science, technology, engineering	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	1	523	0	computer science, engineering, cis or mis	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	1	523	0	computer science, engineering, cis or mis	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	221	0	computer science or engineering or  related	6.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	221	0	computer science, engineering or related	24.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	2924	0	engineering	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	1091	0	software engineering or related	12.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	221	0	computer science or engineering or related	24.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	116	0	computer science, computer applications, engineering or related	24.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	237	0	computer science or in a related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	342	1	computer science, engineering (any), or related field	24.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	342	1	computer science, engineering (any) or related field	24.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	221	0	computer science or engineering or  related	24.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
12	0	5	1	compsci or rel;electric,electron,instrumen,mechaniceng or related field	0.0	INDIA	NEW JERSEY	75442.0	75442.0	0
